01SHC1075ZRD,0.3,,,
01SHC1076ZBK,0.24,,,
01SHC1076ZBL,0.24,,,
01SHC1076ZRD,0.24,,,
01SHC1077ZBK,0.42,,,
01SHC1077ZBL,0.42,,,
01SHC1077ZDO,0.42,,,
01SHC1077ZRD,0.42,,,
01SHC1078ZBK,0.25,,,
01SHC1078ZBL,0.25,,,
01SHC1078ZRD,0.25,,,
01SHC1079ZBK,1.02,,,
01SHC1079ZBL,1.02,,,
01SHC1079ZRD,1.02,,,
01SHC1101ZBK,0.72,,,
01SHC1101ZBL,0.72,,,
01SHC1101ZDO,0.72,,,
01SHC1101ZFL,0.72,,,
01SHC1101ZGR,0.72,,,
01SHC1101ZOR,0.72,,,
01SHC1101ZPK,0.72,,,
01SHC1101ZPL,0.72,,,
01SHC1101ZRD,0.72,,,
01SHC1101ZWT,0.72,,,
01SHC1101ZYL,0.72,,,
01SHC1102ZBK,0.605,,,
01SHC1102ZBL,0.605,,,
01SHC1102ZDO,0.605,,,
01SHC1102ZFL,0.605,,,
01SHC1102ZGR,0.605,,,
01SHC1102ZOR,0.605,,,
01SHC1102ZPK,0.605,,,
01SHC1102ZPL,0.605,,,
01SHC1102ZRD,0.605,,,
01SHC1102ZWT,0.605,,,
01SHC1102ZYL,0.605,,,
01SHC1103CBK,1.16,,,
01SHC1103CBL,1.16,,,
01SHC1103CDO,1.16,,,
01SHC1103CFL,1.16,,,
01SHC1103CGR,1.16,,,
01SHC1103COR,1.16,,,
01SHC1103CPK,1.16,,,
01SHC1103CPL,1.16,,,
01SHC1103CRD,1.16,,,
01SHC1103CWT,1.16,,,
01SHC1103CYL,1.16,,,
01SHC1103ZBK,0.877,,,
01SHC1103ZBL,0.877,,,
01SHC1103ZDO,0.877,,,
01SHC1103ZFL,0.877,,,
01SHC1103ZGR,0.877,,,
01SHC1103ZOR,0.877,,,
01SHC1103ZPK,0.877,,,
01SHC1103ZPL,0.877,,,
01SHC1103ZRD,0.877,,,
01SHC1103ZWT,0.877,,,
01SHC1103ZYL,0.877,,,
01SHC1104ZBK,1.3,,,
01SHC1104ZBL,1.3,,,
01SHC1104ZDO,1.3,,,
01SHC1104ZGR,1.3,,,
01SHC1104ZOR,1.3,,,
01SHC1104ZPK,1.3,,,
01SHC1104ZPL,1.3,,,
01SHC1104ZRD,1.3,,,
01SHC1104ZWT,1.3,,,
01SHC1104ZYL,1.3,,,
01SHC1105ZBK,0.658,,,
01SHC1105ZBL,0.658,,,
01SHC1105ZDO,0.658,,,
01SHC1105ZFL,0.658,,,
01SHC1105ZGR,0.658,,,
01SHC1105ZOR,0.658,,,
01SHC1105ZPK,0.658,,,
01SHC1105ZPL,0.658,,,
01SHC1105ZRD,0.658,,,
01SHC1105ZWT,0.658,,,
01SHC1105ZYL,0.658,,,
01SHC1106ZBK,1.524,,,
01SHC1106ZBL,1.524,,,
01SHC1106ZDO,1.524,,,
01SHC1106ZGR,1.524,,,
01SHC1106ZOR,1.524,,,
01SHC1106ZPK,1.524,,,
01SHC1106ZPL,1.524,,,
01SHC1106ZRD,1.524,,,
01SHC1106ZWT,1.524,,,
01SHC1106ZYL,1.524,,,
01SHC1107ABK,2.105,,,
01SHC1107ABL,2.105,,,
01SHC1107ADO,2.105,,,
01SHC1107AOR,2.105,,,
01SHC1107ARD,2.105,,,
01SHC1107ZBK,2.42,,,
01SHC1107ZBL,2.42,,,
01SHC1107ZDO,2.42,,,
01SHC1107ZFL,2.42,,,
01SHC1107ZGR,2.42,,,
01SHC1107ZOR,2.42,,,
01SHC1107ZPK,2.42,,,
01SHC1107ZPL,2.42,,,
01SHC1107ZRD,2.42,,,
01SHC1107ZWT,2.42,,,
01SHC1107ZYL,2.42,,,
01SHC1108ZBK,0.711,,,
01SHC1108ZBL,0.711,,,
01SHC1108ZDO,0.711,,,
01SHC1108ZFL,0.711,,,
01SHC1108ZGR,0.711,,,
01SHC1108ZOR,0.711,,,
01SHC1108ZPK,0.711,,,
01SHC1108ZPL,0.711,,,
01SHC1108ZRD,0.711,,,
01SHC1108ZWT,0.711,,,
01SHC1108ZYL,0.711,,,
01SHC1109ZBK,1.5,,,
01SHC1109ZBL,1.5,,,
01SHC1109ZDO,1.5,,,
01SHC1109ZGR,1.5,,,
01SHC1109ZOR,1.5,,,
01SHC1109ZPK,1.5,,,
01SHC1109ZPL,1.5,,,
01SHC1109ZRD,1.5,,,
01SHC1109ZWT,1.5,,,
01SHC1109ZYL,1.5,,,
01SHC1110ZBK,1.22,,,
01SHC1110ZBL,1.22,,,
01SHC1110ZDO,1.22,,,
01SHC1110ZGR,1.22,,,
01SHC1110ZOR,1.22,,,
01SHC1110ZPK,1.22,,,
01SHC1110ZPL,1.22,,,
01SHC1110ZRD,1.22,,,
01SHC1110ZWT,1.22,,,
01SHC1110ZYL,1.22,,,
01SHC1111ABK,0.42,,,
01SHC1111ABL,0.42,,,
01SHC1111ARD,0.42,,,
01SHC1111ZBK,0.42,,,
01SHC1111ZBL,0.42,,,
01SHC1111ZDO,0.42,,,
01SHC1111ZGR,0.42,,,
01SHC1111ZOR,0.42,,,
01SHC1111ZPK,0.42,,,
01SHC1111ZPL,0.42,,,
01SHC1111ZRD,0.42,,,
01SHC1111ZWT,0.42,,,
01SHC1111ZYL,0.42,,,
01SHC1112ZBK,1.38,,,
01SHC1112ZBL,1.38,,,
01SHC1112ZDO,1.38,,,
01SHC1112ZGR,1.38,,,
01SHC1112ZOR,1.38,,,
01SHC1112ZPK,1.38,,,
01SHC1112ZPL,1.38,,,
01SHC1112ZRD,1.38,,,
01SHC1112ZWT,1.38,,,
01SHC1112ZYL,1.38,,,
01SHC1113ZBK,0.656,,,
01SHC1113ZBL,0.656,,,
01SHC1113ZRD,0.656,,,
01SHC1114ZBK,0.403,,,
01SHC1114ZBL,0.403,,,
01SHC1114ZRD,0.403,,,
01SHC1115ZBK,0.524,,,
01SHC1115ZBL,0.524,,,
01SHC1115ZDO,0.524,,,
01SHC1115ZGR,0.524,,,
01SHC1115ZOR,0.524,,,
01SHC1115ZPK,0.524,,,
01SHC1115ZPL,0.524,,,
01SHC1115ZRD,0.524,,,
01SHC1115ZWT,0.524,,,
01SHC1115ZYL,0.524,,,
01SHC1116ZBK,0.7,,,
01SHC1116ZBL,0.7,,,
01SHC1116ZRD,0.7,,,
01SHC1117ZBK,0.806,,,
01SHC1117ZBL,0.806,,,
01SHC1117ZRD,0.806,,,
01SHC1118CBK,2.08,,,
01SHC1118CBL,2.08,,,
01SHC1118CRD,2.08,,,
01SHC1161ZBK,0.65,,,
01SHC1161ZBL,0.65,,,
01SHC1161ZDO,0.65,,,
01SHC1161ZGR,0.65,,,
01SHC1161ZOR,0.65,,,
01SHC1161ZPK,0.65,,,
01SHC1161ZPL,0.65,,,
01SHC1161ZRD,0.65,,,
01SHC1161ZWT,0.65,,,
01SHC1161ZYL,0.65,,,
01SHC1162ZBK,0.25,,,
01SHC1162ZBL,0.25,,,
01SHC1162ZFL,0.25,,,
01SHC1162ZGR,0.25,,,
01SHC1162ZPK,0.25,,,
01SHC1162ZPL,0.25,,,
01SHC1162ZRD,0.25,,,
01SHC1163ZBK,0.34,,,
01SHC1163ZBL,0.34,,,
01SHC1163ZGR,0.34,,,
01SHC1163ZPL,0.34,,,
01SHC1163ZRD,0.34,,,
01SHC1163ZYL,0.34,,,
01SHC1164ZBK,0.51,,,
01SHC1164ZBL,0.51,,,
01SHC1164ZOR,0.51,,,
01SHC1164ZPL,0.51,,,
01SHC1164ZRD,0.51,,,
01SHC1201CBK,2.23,,,
01SHC1201CBL,2.23,,,
01SHC1201CDO,2.23,,,
01SHC1201CGR,2.23,,,
01SHC1201COR,2.23,,,
01SHC1201CPK,2.23,,,
01SHC1201CPL,2.23,,,
01SHC1201CRD,2.23,,,
01SHC1201CWT,2.23,,,
01SHC1201CYL,2.23,,,
01SHC1201ZBK,0.785,,,
01SHC1201ZBL,0.785,,,
01SHC1201ZDO,0.785,,,
01SHC1201ZGR,0.785,,,
01SHC1201ZOR,0.785,,,
01SHC1201ZPK,0.785,,,
01SHC1201ZPL,0.785,,,
01SHC1201ZRD,0.785,,,
01SHC1201ZWT,0.785,,,
01SHC1201ZYL,0.785,,,
01SHC1202ZBK,0.87,,,
01SHC1202ZBL,0.87,,,
01SHC1202ZDO,0.87,,,
01SHC1202ZGR,0.87,,,
01SHC1202ZOR,0.87,,,
01SHC1202ZPK,0.87,,,
01SHC1202ZPL,0.87,,,
01SHC1202ZRD,0.87,,,
01SHC1202ZWT,0.87,,,
01SHC1202ZYL,0.87,,,
01SHC1203ZBK,0.65,,,
01SHC1203ZBL,0.65,,,
01SHC1203ZDO,0.65,,,
01SHC1203ZGR,0.65,,,
01SHC1203ZOR,0.65,,,
01SHC1203ZPK,0.65,,,
01SHC1203ZPL,0.65,,,
01SHC1203ZRD,0.65,,,
01SHC1203ZWT,0.65,,,
01SHC1203ZYL,0.65,,,
01SHC1204ZBK,1.04,,,
01SHC1204ZBL,1.04,,,
01SHC1204ZDO,1.04,,,
01SHC1204ZGR,1.04,,,
01SHC1204ZOR,1.04,,,
01SHC1204ZPK,1.04,,,
01SHC1204ZPL,1.04,,,
01SHC1204ZRD,1.04,,,
01SHC1204ZWT,1.04,,,
01SHC1204ZYL,1.04,,,
01SHC1205ZBK,1.14,,,
01SHC1205ZBL,1.14,,,
01SHC1205ZDO,1.14,,,
01SHC1205ZGR,1.14,,,
01SHC1205ZOR,1.14,,,
01SHC1205ZPK,1.14,,,
01SHC1205ZPL,1.14,,,
01SHC1205ZRD,1.14,,,
01SHC1205ZWT,1.14,,,
01SHC1205ZYL,1.14,,,
01SHC1206ZBK,0.415,,,
01SHC1206ZBL,0.415,,,
01SHC1206ZDO,0.415,,,
01SHC1206ZGR,0.415,,,
01SHC1206ZOR,0.415,,,
01SHC1206ZPK,0.415,,,
01SHC1206ZPL,0.415,,,
01SHC1206ZRD,0.415,,,
01SHC1206ZWT,0.415,,,
01SHC1206ZYL,0.415,,,
01SHC1207ZBK,0.988,,,
01SHC1207ZBL,0.988,,,
01SHC1207ZDO,0.988,,,
01SHC1207ZGR,0.988,,,
01SHC1207ZOR,0.988,,,
01SHC1207ZPK,0.988,,,
01SHC1207ZPL,0.988,,,
01SHC1207ZRD,0.988,,,
01SHC1207ZWT,0.988,,,
01SHC1207ZYL,0.988,,,
01SHC1208ZBK,1.37,,,
01SHC1208ZBL,1.37,,,
01SHC1208ZDO,1.37,,,
01SHC1208ZGR,1.37,,,
01SHC1208ZOR,1.37,,,
01SHC1208ZPK,1.37,,,
01SHC1208ZPL,1.37,,,
01SHC1208ZRD,1.37,,,
01SHC1208ZWT,1.37,,,
01SHC1208ZYL,1.37,,,
01SHC1209ZBK,0.528,,,
01SHC1209ZBL,0.528,,,
01SHC1209ZDO,0.528,,,
01SHC1209ZGR,0.528,,,
01SHC1209ZOR,0.528,,,
01SHC1209ZPK,0.528,,,
01SHC1209ZPL,0.528,,,
01SHC1209ZRD,0.528,,,
01SHC1209ZWT,0.528,,,
01SHC1209ZYL,0.528,,,
01SHC1210ZBK,0.92,,,
01SHC1210ZBL,0.92,,,
01SHC1210ZDO,0.92,,,
01SHC1210ZGR,0.92,,,
01SHC1210ZOR,0.92,,,
01SHC1210ZPK,0.92,,,
01SHC1210ZPL,0.92,,,
01SHC1210ZRD,0.92,,,
01SHC1210ZWT,0.92,,,
01SHC1210ZYL,0.92,,,
01SHC1211ZBK,0.266,,,
01SHC1211ZBL,0.266,,,
01SHC1211ZRD,0.266,,,
01SHC1212ZBK,1.427,,,
01SHC1212ZBL,1.427,,,
01SHC1212ZDO,1.427,,,
01SHC1212ZFL,1.427,,,
01SHC1212ZGR,1.427,,,
01SHC1212ZOR,1.427,,,
01SHC1212ZPK,1.427,,,
01SHC1212ZPL,1.427,,,
01SHC1212ZRD,1.427,,,
01SHC1212ZWT,1.427,,,
01SHC1212ZYL,1.427,,,
01SHC1213ZBK,0.796,,,
01SHC1213ZBL,0.796,,,
01SHC1213ZGR,0.796,,,
